,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
18,Urban Minor Collector,All,1,1446.75,2671.9312136070484,1446.75,2671.9312136070484,,1225.1812136070484,84.68506746895099,84.68506746895099,84.68506746895099,0.0,1501069.00617564,1501069.00617564,0.45199999999999996,1.2077129085503857,1.8115693628255787,1.8579456946250792
19,Urban Local Road or Street,All,16,13423.835,16694.067605694785,838.9896875,1043.379225355924,0.7957940462762096,204.38953785592412,24.3613885726008,70.97259863453218,121.42042795054296,0.6901849571873245,5673024.277941389,354564.0173713368,3.142,3.212658916983515,6.647512647648509,6.8439023928881735
20,Urban Ramps,All,15,43509.27201869999,64036.284538592794,2900.618134579999,4269.085635906186,2.5807037735588993,1368.4675013261872,47.17847844264192,51.82320769577898,53.63680094619908,0.9414174530461729,33893854.17877141,2259590.2785847606,1.6639999999999997,7.3671178087355225,12.629344814975186,13.150908943853175
21,Rural Interstates,All,4,68128.84,66014.23686404026,17032.21,16503.559216010064,-0.20836482299639095,-528.650783989935,-3.1038296497632136,4.281646853785753,3.3975026617756394,0.9972443824014127,2127275.2440243405,531818.8110060851,2.372,37.03991645021266,31.74849981446799,32.739509954114354
22,Rural Non-Interstate Freeway,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Rural Principal Arterial,All,2,27219.10671,30274.736985633026,13609.553355,15137.368492816513,0.45639087649242527,1527.815137816513,11.226049069826457,15.181593209936903,10.184193980567857,0.9999999999999996,8537927.083001843,4268963.541500921,0.4389999999999999,7.405540135572033,9.086327542746327,9.993766110128181
24,Rural Minor Arterial,All,18,27918.455848,31317.735547488428,1551.025324888889,1739.8741970826904,0.5244891520482788,188.84887219380153,12.175743952300076,29.323020756253207,22.013602359193936,0.9428824878895922,3723297.156017631,206849.8420009795,5.5729999999999995,9.45841756977978,12.414200024673287,12.653811685326929
25,Rural Major Collector,All,68,134165.625775,147338.98846877366,1973.0239084558823,2166.749830423142,0.4047719713883176,193.72592196725986,9.818731599601985,69.32901385733932,44.72092410006464,0.9424074902150595,127234138.67247702,1871090.2745952504,36.09444020559534,56.16032159195426,80.56107655996615,88.82097146734176
26,Rural Minor Collector,All,24,18611.379999999997,23828.9529669564,775.4741666666665,992.87304028985,1.1552330899461478,217.39887362318348,28.034315386373304,95.16858089379804,82.61443859088239,0.4065539447189054,13071730.878035242,544655.4532514684,15.459188096313333,16.222337639458306,23.077917386459866,23.381178771567203
27,Rural Local Road or Street,All,9,5463.5599999999995,2480.7126591818933,607.0622222222222,275.63473990909927,-1.5472505412180197,-331.42748231312294,-54.59530673806285,83.11461522132373,64.55040949827793,0.7496930955468332,2291203.8029126334,254578.20032362593,4.97,1.5634257684824702,2.547380621208475,2.5648487453127906
