,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
12,Ramps,All,26,88013.68302899999,140547.88291014635,3385.1416549615383,5405.687804236398,2.692530978498325,2020.5461492748595,59.68867348027765,74.71288905538167,61.504665046881144,0.961138841323496,166309900.05456465,6396534.617483256,3.452,17.980030101076157,30.822908744701984,32.08069758502545
13,Urban Interstates,All,2,65306.659999999996,77344.55386907447,32653.329999999998,38672.276934537236,7.4533229033398385,6018.946934537238,18.43287326143226,18.64671937554833,18.443566607180546,-1.0,74146357.41936737,37073178.70968369,2.145,82.95442930393273,82.95442930393274,92.25062287923984
14,Urban Non-Interstate Freeway,All,3,68087.6511,79311.06088487481,22695.883700000002,26437.02029495827,0.3446382175674383,3741.1365949582687,16.48376703198505,26.42950913044304,17.08485963036112,0.9960389894495296,107942791.14819966,35980930.38273322,0.8580000000000001,27.46104745504983,31.419937613580736,33.2360249787753
15,Urban Principal Arterial,All,14,153214.83393000002,174257.8319794777,10943.916709285715,12446.987998534121,0.7055962012632723,1503.0712892484062,13.734308558590158,27.71501862663205,23.302408711835305,0.8836508772037098,128796465.04407676,9199747.50314834,2.8179999999999996,35.64453705913175,60.473611434783216,71.95670755436167
16,Urban Minor Arterial,All,120,701111.951192,737300.6902819815,5842.5995932666665,6144.172419016512,0.5086292398602117,301.57282574984583,5.161620626842116,44.39199265125869,48.50604100789038,0.8442981837335688,807240186.6365676,6727001.55530473,19.467,118.11659403212649,223.23881972230197,256.3455572896354
17,Urban Major Collector,All,75,227030.46999999997,247405.13861706955,3027.072933333333,3298.7351815609272,0.7092959884513522,271.6622482275943,8.974420313304014,54.4404253534978,53.64747164645264,0.7693126976745571,203680781.478237,2715743.75304316,14.878566459077332,44.70929797088399,94.46136324229293,103.68170961812358
18,Urban Minor Collector,All,1,2239.65,5433.899748384905,2239.65,5433.899748384905,,3194.249748384905,142.62271999575404,142.62271999575404,142.622719995754,0.0,10203231.45505703,10203231.45505703,0.45199999999999996,2.456122686269977,3.6841840294049666,3.8175004934441588
19,Urban Local Road or Street,All,16,20663.539999999997,33830.6770442625,1291.4712499999998,2114.417315266406,1.9198145846751253,822.9460652664063,63.721593900476414,101.66592978243101,152.76226869302724,0.6500581998235236,27582926.458872043,1723932.9036795027,3.142,6.536049036793291,13.67425874679317,14.19687070289256
20,Urban Ramps,All,15,66492.745409,107280.2007213152,4432.849693933333,7152.013381421013,3.109631925625691,2719.1636874876804,61.34121107713279,67.53043968705323,63.243593520051434,0.9526672641957026,134417689.3026511,8961179.286843408,1.6639999999999997,12.363613863621435,21.194766623351033,22.26085459788467
21,Rural Interstates,All,4,101473.0,100924.20201551272,25368.25,25231.05050387818,-0.03639682858242291,-137.1994961218188,-0.540831535962547,2.9699951828020037,2.352447954911616,0.9926258168808064,2270662.036734968,567665.509183742,2.372,56.639270595099894,48.54794622437135,50.06340529936759
