,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
45,Collectors,FSUTMS Pct Error,169,55177.786568799995,66163.64841679607,326.4957785136094,391.5008782058939,1.501401631724548,65.00509969228449,19.909935738901098,65.78842015419228,66.68301593216141,0.8974601709590597,7797237.450204918,46137.499705354545,67.62819476098599,21.541675239783405,34.73926207416691,38.109049787384635
46,Internal Counts,All,372,191963.8286687,223821.9803502336,516.0317974965054,601.6719901888,1.8304344498308824,85.64019269229459,16.59591387735647,60.04448788300553,65.02995018930169,0.9135277808694268,35714301.1850577,96006.1859813379,108.50519476098602,59.01806553832409,91.03351047504243,100.97167002397991
47,External Counts,All,11,15591.0909045,14874.09771876228,1417.371900409091,1352.1907017056617,-0.11606252813679012,-65.18119870342935,-4.598736484377624,11.401243812664765,10.04535980141049,0.9938032658814638,287253.14242590166,26113.922038718334,4.359,6.829773973764629,6.393295718705906,6.6947309398510395
48,Sc 3 Deception Pass,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Sc 4 EW Fidalgo-Main,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Sc 5 NS Southwest County,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Sc 6 EW East Sedro-Woolley,All,1,1044.63,1881.2172162291674,1044.63,1881.2172162291674,,836.5872162291673,80.08454823518062,80.08454823518062,80.0845482351806,0.0,699878.1703580676,699878.1703580676,0.9159999999999999,1.7231949700659173,1.8798490582537277,1.936903828020811
52,Sc 7 NS Skagit River @I5,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Sc 8 EW Northwest County,All,3,1342.455,1474.4713317814615,447.48499999999996,491.4904439271538,0.2710979304910562,44.00544392715386,9.833948384226034,10.72349895217806,11.112576446951065,0.9940264871373552,6907.982778279597,2302.660926093199,0.44300000000000006,0.21499322106123722,0.3157291768371424,0.32143827000856834
54,Sc 9 NS Mount Vernon,All,4,2383.125,1854.1723092269024,595.78125,463.5430773067256,-0.6588785768127666,-132.2381726932744,-22.195759382033994,42.686937893815134,25.742161481776655,0.9610994486831864,258716.22062958826,64679.055157397066,0.71,0.31493464598771165,0.7558431503705081,0.8226175891158064
55,Sc 10 EW Mount Vernon,All,4,3395.895,4149.1883949982885,848.97375,1037.2970987495721,0.5545414924357028,188.32334874957212,22.182470158773707,28.047815429271655,27.199284619195762,0.939009454560048,226801.85245818025,56700.46311454506,0.602,0.6483413452621746,1.5298591642328183,1.9751452464614083
56,Sc 11 EW West Sedro-Woolley,All,1,1653.564033,2431.716185000127,1653.564033,2431.716185000127,,778.152152000127,47.05908791378065,47.05908791378065,47.05908791378066,0.0,605520.7716624287,605520.7716624287,0.131,0.3185548202350167,0.38226578428201996,0.4083866467848429
57,Sc 12 EW Fidalgo Bay,All,2,3868.545,5466.774877012137,1934.2725,2733.3874385060685,0.24089654448646547,799.1149385060685,41.31346221931338,59.76089509393655,62.67711491098833,1.0,2672387.90693617,1336193.953468085,1.011,2.4445369697312254,2.6723751024719435,2.819151764413574
58,Sc 13 Sedro-Woolley Cordon,All,7,5591.623562000001,7103.109679935084,798.8033660000001,1014.7299542764406,0.4251443184926495,215.9265882764405,27.03125668557091,54.51127982498422,56.48444925280105,0.9664725650942199,1327243.3855065708,189606.19792951012,4.593999999999999,3.8799474456461454,5.080422385107537,6.178904693998503
59,Sc 14 NS Bow Hill Rd,All,4,746.3897400000001,665.1490941611812,186.59743500000002,166.2872735402953,-0.17310946164229035,-20.310161459704716,-10.884480518022508,58.634323458591176,59.96940013795356,0.7588294190570155,47882.318093209054,11970.579523302264,5.4350000000000005,0.7509443249139806,0.9198569893246841,0.9256515587597521
60,Sc 15 Anacortes,All,7,3956.4812999999995,5230.030673449408,565.2116142857142,747.1472390642011,0.514179562917121,181.93562477848695,32.18893953699235,44.902151172078646,49.425054835698326,0.9619110984252461,450873.2712688908,64410.46732412726,1.7119999999999997,0.8854840079715224,1.553985100604116,1.667472027685095
61,Sc 16 Outer Mount Vernon,All,5,1457.17467,1420.459825179288,291.434934,284.0919650358576,-0.049573096566199605,-7.342968964142415,-2.5195912045816766,42.7013591773908,47.18029496122783,0.8460342753073519,77434.87824619882,15486.975649239763,4.405,1.072988748623636,1.4879104406478745,1.5080831660429357
