,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
14,Urban Non-Interstate Freeway,All,3,44697.777,50241.96715254149,14899.259,16747.322384180497,0.25818221866086233,1848.0633841804975,12.403726817424259,23.380438532459497,16.4844926367601,0.9958948464655559,36404569.49132799,12134856.497109331,0.8580000000000001,17.49765583320218,19.967135290547347,21.126575596426026
15,Urban Principal Arterial,All,14,99864.971283,109100.09747597673,7133.212234500001,7792.864105426909,0.4664704544960271,659.6518709269085,9.24761312633433,22.427639777977024,17.076791175049145,0.9213528873425822,35831539.77526995,2559395.6982335676,2.8179999999999996,21.76376724284138,36.97531482965717,43.93767014409024
16,Urban Minor Arterial,All,120,441854.26437999995,475092.722242453,3682.118869833333,3959.1060186871086,0.7115880602126862,276.9871488537756,7.522493397023684,47.4889719011157,47.74832348714424,0.8412676261330341,366912401.1606927,3057603.343005772,19.467,76.09739984065139,143.62722378539016,166.86399849373592
17,Urban Major Collector,All,76,143911.895,157741.3279472442,1893.5775657894735,2075.5437887795288,0.7422218225640628,181.96622299005526,9.609652452456553,58.787642344561604,62.02413695945532,0.7466323632830597,94178523.66801797,1239191.1008949734,15.62256645907733,28.831515152943368,61.3542134547302,67.5734931652876
18,Urban Minor Collector,All,1,1446.75,3461.0856308318143,1446.75,3461.0856308318143,,2014.3356308318143,139.23176988642228,139.23176988642228,139.23176988642228,0.0,4057548.0336386035,4057548.0336386035,0.45199999999999996,1.56441070513598,2.34661605770397,2.4288584091187446
19,Urban Local Road or Street,All,16,13423.835,21653.07024566041,838.9896875,1353.3168903537755,1.8044230459491262,514.3272028537756,61.30316147107298,102.60833696639965,158.8055207604714,0.6378336599276885,11857647.227336518,741102.9517085324,3.142,4.164049283417633,8.697291782910364,9.048323197719615
20,Urban Ramps,All,15,43509.27201869999,69764.10656156817,2900.618134579999,4650.940437437878,3.041291008062845,1750.322302857879,60.34307935923184,65.75160846841598,66.58899986677409,0.9538194400179657,54561353.768944986,3637423.5845963326,1.6639999999999997,8.060483625564347,13.81797192953888,14.510671008518063
21,Rural Interstates,All,4,68128.84,66014.23686404352,17032.21,16503.55921601088,-0.2083648229959767,-528.6507839891201,-3.103829649758429,4.281646853771742,3.397502661764338,0.9972443824014124,2127275.244010418,531818.8110026045,2.372,37.03991645021199,31.748499814467426,32.739509954114205
22,Rural Non-Interstate Freeway,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Rural Principal Arterial,All,2,27219.10671,32379.938689086557,13609.553355,16189.969344543279,0.5992573199324461,2580.4159895432786,18.960328250561304,26.112536919648836,17.119823549454683,0.9999999999999999,25258983.825411778,12629491.912705889,0.4389999999999999,8.138150328377453,9.885538662169264,10.850682002442001
24,Rural Minor Arterial,All,18,27918.455848,35473.35295204462,1551.025324888889,1970.7418306691454,1.1395608741241947,419.7165057802565,27.060583669729816,40.395866203479684,37.38182118986797,0.9341066084875613,7066170.839463125,392565.04663684027,5.5729999999999995,10.889802098501141,14.200528590333716,14.490663102430052
25,Rural Major Collector,All,68,134165.625775,162230.7329775904,1973.0239084558823,2385.746073199859,0.8394053467175071,412.7221647439767,20.91825461288906,75.93217669598458,47.25358083863498,0.9470034290991207,152624870.3069335,2244483.386866669,36.09444020559534,63.432160386847485,91.24241811597379,103.55853824644929
