,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
10,Minor Collector,All,25,2942.015,4371.901542570861,117.6806,174.87606170283445,1.9208792762471745,57.19546170283445,48.602285935689025,98.35993487307196,89.35163849452489,0.5914184789721584,334954.81229469844,13398.192491787937,15.911188096313332,2.8619444376843823,4.09508379308808,4.160751444987932
11,Local Road or Street,All,25,2632.7200000000003,3643.7950867539244,105.3088,145.75180347015697,1.340239765410725,40.44300347015697,38.40420123499362,96.11517705026951,121.32009905827768,0.6370577229524255,256125.77008905014,10245.030803562006,8.112,0.9346202141831723,1.8312328030331986,1.8928015998624832
12,Ramps,All,26,7459.811601699999,11196.781010371064,286.91583083461535,430.64542347581016,2.440298058710446,143.7295926411948,50.09468882323323,67.10477347040586,58.50452317103563,0.9127023670999298,963805.0559495888,37069.42522883034,3.452,1.4343833710784468,2.458942921848766,2.5577130523547336
13,Urban Interstates,All,2,5139.8009999999995,6167.466364589272,2569.9004999999997,3083.733182294636,4.89320524337781,513.8326822946365,19.99426368042796,20.43862275507826,20.201017172623185,-1.0000000000000002,551779.8908679938,275889.9454339969,2.145,6.614619668497717,6.614619668497716,7.342282767218575
14,Urban Non-Interstate Freeway,All,3,5275.5522,6363.664056451369,1758.5174,2121.2213521504564,0.4383807391470551,362.7039521504564,20.625553784708437,27.12488412345226,16.94252790254536,0.9943084486157766,682574.9998033564,227524.99993445212,0.8580000000000001,2.176886650969016,2.50564264538053,2.654212724527231
15,Urban Principal Arterial,All,14,12761.18036,13597.338263260359,911.5128828571429,971.23844737574,0.33751067047098976,59.725564518597025,6.552355500603223,26.07554378556021,36.5858563352603,0.8769778943130392,790897.8702896781,56492.70502069129,2.8179999999999996,2.754484068102916,4.674023619460948,5.515674317843448
16,Urban Minor Arterial,All,120,61710.406650000004,66089.61524830415,514.25338875,550.746793735868,0.7445783677730459,36.49340498586798,7.096385903177577,42.11702656181698,43.83494210430538,0.840570835965383,5629255.694238535,46910.46411865446,19.467,10.343691057552395,19.96392049066144,23.290115641529212
17,Urban Major Collector,All,76,20346.215,23467.847040570272,267.7133552631579,308.7874610601352,1.25930464727485,41.07410579697728,15.342568829486334,54.81768150350938,62.274435890847876,0.7603539592554981,1636797.6507027138,21536.81119345676,15.62256645907733,4.426356921841128,9.420849772023363,10.328454497643916
18,Urban Minor Collector,All,1,200.7,458.97274513308554,200.7,458.97274513308554,,258.27274513308555,128.6859716657128,128.6859716657128,128.68597166571277,0.0,66704.81087857977,66704.81087857977,0.45199999999999996,0.20745568080015464,0.31118352120023207,0.3223240568090806
19,Urban Local Road or Street,All,16,1841.105,3022.6019620362677,115.0690625,188.91262262726673,1.9269863202277162,73.84356012726673,64.17325258669482,105.70505381002108,157.60821007106676,0.595785039978178,236716.5570214495,14794.784813840593,3.142,0.6003830613718637,1.263453763090512,1.3178420046187962
20,Urban Ramps,All,15,5649.6650817,8565.600651938748,376.64433878,571.0400434625832,2.8498671112256178,194.3957046825832,51.61253858540823,60.07369685015581,56.57617925530043,0.884256052718497,767932.1756042336,51195.47837361557,1.6639999999999997,0.9954349155462371,1.7064598552221204,1.7908162362941433
21,Rural Interstates,All,4,7317.211,8069.525706300757,1829.30275,2017.3814265751892,0.6349217500377633,188.0786765751891,10.281440651373266,11.104287138807669,10.897293049998176,0.9789470511500548,165048.8613923641,41262.21534809103,2.372,4.528178240862759,3.881295635025222,4.002579399504754
22,Rural Non-Interstate Freeway,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Rural Principal Arterial,All,2,3363.8347670000003,3890.521034477521,1681.9173835000001,1945.2605172387605,0.5515890166231313,263.34313373876034,15.657316841018329,19.384499216320812,14.37441999459824,1.0,212592.76763356046,106296.38381678023,0.4389999999999999,0.9618399332817059,1.1754829204643686,1.297436564829651
24,Rural Minor Arterial,All,18,4446.8075183,4769.966900178681,247.04486212777778,264.9981611210378,0.3500741008863099,17.953298993260034,7.267222171159398,22.88267134698127,24.728993080402738,0.9359667156236513,57522.48023739911,3195.6933465221728,5.5729999999999995,1.4857701952227964,1.931288499295546,1.9697701271453487
