,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
27,Rural Local Road or Street,All,9,2159.38,1802.119068567231,239.93111111111114,200.23545206302566,-0.3632801170796869,-39.695659048085474,-16.544606851631915,55.14157540966094,61.96089251167982,0.8355379701925418,157533.88360505283,17503.76484500587,4.97,0.9657372799634875,1.6388977930672488,1.6604000124475882
28,Rural Ramps,All,11,4647.309029999999,7649.219360709758,422.48263909090906,695.3835782463416,1.8726641654145284,272.9009391554325,64.59459251216953,96.57689357658741,71.56739040130986,0.8238439987339623,1831288.9886717596,166480.81715197815,1.788,1.2757006342510315,2.1869153730017685,2.2286503287758963
29,AADT < 5k,FSUTMS RMSE,275,150112.9791717,190094.672005697,545.8653788061818,691.2533527479891,4.047317135210062,145.38797394180733,26.634401005569114,70.13875180889619,64.77046919213262,0.7002642142375409,40310655.48812218,146584.20177498975,90.07819476098601,50.27019126223048,85.02855980595501,88.52459824364615
30,AADT 5k to 10k,FSUTMS RMSE,71,124619.684235,134735.4522668428,1755.2068202112675,1897.6824262935604,1.6743226136534963,142.47560608229287,8.117311557913364,35.8730895705114,30.51282308572067,0.31023395726895675,28148321.846130777,396455.2372694476,11.414000000000001,22.62349706539128,43.04963025440072,49.56365892513217
31,AADT 10k to 15k,FSUTMS RMSE,20,59613.746607,62017.43307569504,2980.68733035,3100.8716537847517,0.5340481053517682,120.1843234347516,4.032100992647197,31.450231582386404,25.684529286266137,0.18482168910076618,17575615.144919693,878780.7572459846,4.599,14.726497108044686,24.081084085780642,31.93846207935427
32,AADT 15k to 20k,FSUTMS RMSE,5,20543.423,24806.32988175067,4108.6846,4961.265976350134,3.380223674791622,852.5813763501346,20.750713655415037,24.681225309248845,22.117945961571674,-0.19449039459883083,5141727.3793571675,1028345.4758714335,0.887,4.411511066792198,6.679747653167706,7.94703317738581
33,AADT 20k to 30k,FSUTMS RMSE,7,37713.687894,38117.373843789734,5387.669699142857,5445.339120541391,0.1307720752337825,57.669421398533814,1.0703963794905362,19.614353875807872,16.083429816404145,0.046163399266650314,7817141.588155875,1116734.5125936964,2.481,13.398262305730993,14.090649612883865,15.11890899613133
34,AADT 30k to 50k,FSUTMS RMSE,5,35193.5043,41717.65089698073,7038.70086,8343.530179396146,1.9886504996425052,1304.8293193961463,18.537928310198797,22.478093594159326,18.43192586495521,0.662270474781371,12516242.57329059,2503248.514658118,3.4050000000000002,29.27956043834807,28.870201890712487,31.408135605574035
35,AADT 50k to 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,AADT > 60k,FSUTMS RMSE,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,AADT < 10k,FSUTMS Pct Error,346,274732.6634067,324830.1242725398,794.0250387476879,938.8153880709243,2.898441785797724,144.79034932323646,18.234985328875194,56.01998091583905,57.740721002666575,0.809707171098251,68458977.33425297,197858.31599495077,101.492194760986,72.89368832762176,128.07819006035575,138.08825716877834
38,AADT 10k to 30k,FSUTMS Pct Error,32,117870.85750099999,124941.13680123544,3683.4642969062497,3904.4105250386074,0.7142835251377105,220.94622813235765,5.998326855453191,26.519408893625943,23.027010132750313,0.7119034883838926,30534484.112432733,954202.6285135229,7.966999999999999,32.53627048056788,44.85148135183222,55.0044042528714
39,AADT 30k to 50k,FSUTMS Pct Error,5,35193.5043,41717.65089698073,7038.70086,8343.530179396146,1.9886504996425052,1304.8293193961463,18.537928310198797,22.478093594159326,18.43192586495521,0.662270474781371,12516242.57329059,2503248.514658118,3.4050000000000002,29.27956043834807,28.870201890712487,31.408135605574035
40,AADT 50k to 65k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,AADT 65k to 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,AADT > 75k,FSUTMS Pct Error,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,Freeways,FSUTMS Pct Error,9,52076.5707,60650.19585080407,5786.285633333333,6738.910650089341,1.0174311124260638,952.6250167560083,16.4634979522645,21.387956796920285,15.343676493227566,0.9512473260389162,13784177.037467133,1531575.226385237,5.374999999999999,39.03704499654661,38.1073632407166,41.022406537538444
44,Arterials,FSUTMS Pct Error,154,231569.319031,249569.5260164619,1503.6968768246752,1620.5813377692332,0.8413416322520725,116.88446094455799,7.7731398359608495,40.00148525270343,40.47694996594703,0.8832020749515231,55717747.403552465,361803.5545685225,28.297,44.27761571365452,78.58401432807648,90.92722749103483
45,Collectors,FSUTMS Pct Error,169,116509.58048,138665.6580194764,689.4058016568048,820.5068521862509,1.6363996470760434,131.10105052944607,19.016528467613607,62.60272702443022,58.55143480651979,0.8768868715002283,31479155.725778952,186267.19364366244,67.62819476098599,44.59859153978452,72.80806844962275,79.78776998638467
46,Internal Counts,All,372,397661.07550770004,459364.02649048483,1068.9813857733873,1234.8495335765722,1.8335590035082865,165.8681478031849,15.516467359549253,50.88950886548233,55.584398007900006,0.9208957108003872,110087939.88341333,295935.32226724015,108.50519476098602,119.97605490551356,188.00717342096277,210.02764629074653
47,External Counts,All,11,30135.949699999997,32124.885480271132,2739.631790909091,2920.444134570103,0.15794256766568288,180.81234366101216,6.599877555115291,13.122761561175409,11.810669232419805,0.9952329259348024,1421764.1365629665,129251.28514208786,4.359,14.733464341024147,13.792699881937683,14.473150736477255
48,Sc 3 Deception Pass,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,Sc 4 EW Fidalgo-Main,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Sc 5 NS Southwest County,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Sc 6 EW East Sedro-Woolley,All,1,2360.09,3534.176412852563,2360.09,3534.176412852563,,1174.0864128525627,49.747527121955635,49.747527121955635,49.747527121955635,0.0,1378478.9048449984,1378478.9048449984,0.9159999999999999,3.2373055941729474,3.5316061027341243,3.6452312091976977
52,Sc 7 NS Skagit River @I5,All,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Sc 8 EW Northwest County,All,3,2663.0550000000003,3004.123043138125,887.6850000000001,1001.3743477127083,0.4690596750263485,113.68934771270824,12.807397636854091,19.153538163642327,12.29506047586223,0.98057835173157,86723.548551673,28907.84951722433,0.44300000000000006,0.4372240836028601,0.6493925740242861,0.6613892323457445
54,Sc 9 NS Mount Vernon,All,4,4307.76,4246.295182661291,1076.94,1061.5737956653227,-0.037502182536347434,-15.366204334677377,-1.4268394093150385,25.777613245179076,28.245808913114168,0.8905031862966305,308267.9782414631,77066.99456036577,0.71,0.7107866629868543,1.7058879911684508,1.8627457109961456
55,Sc 10 EW Mount Vernon,All,4,5907.825000000001,9092.274754173715,1476.9562500000002,2273.068688543429,1.1800104621135183,796.1124385434287,53.902235664964934,66.30062955124053,60.06919919345046,0.7838185302970275,3835575.6925080167,958893.9231270042,0.602,1.442046282690083,3.405897894086546,4.6090107077966715
56,Sc 11 EW West Sedro-Woolley,All,1,3078.630707,4395.616195630104,3078.630707,4395.616195630104,,1316.985488630104,42.77828729621985,42.77828729621985,42.778287296219844,0.0,1734450.777262274,1734450.777262274,0.131,0.5758257216275436,0.6909908659530523,0.747815332385411
57,Sc 12 EW Fidalgo Bay,All,2,7401.7203,10023.234239940173,3700.86015,5011.617119970087,0.2179577777098154,1310.7569699700866,35.41763041140819,49.665831115869295,25.726737389533987,1.0,6756950.830541035,3378475.4152705176,1.011,4.4995760620287095,5.029728976438089,5.314165211543061
58,Sc 13 Sedro-Woolley Cordon,All,7,11036.082634999999,13553.67590487547,1576.5832335714283,1936.23941498221,0.3827151703785745,359.65618141078176,22.812381468503496,44.369035236489985,53.0453051217891,0.9649948092308896,3425246.3984059324,489320.91405799036,4.593999999999999,7.4946212609515035,9.859320656053534,11.945369536230821
59,Sc 14 NS Bow Hill Rd,All,4,1721.3846800000001,1524.0700904317528,430.34617000000003,381.0175226079382,-0.18240052910664892,-49.32864739206184,-11.462550576913891,45.824515170270246,51.699864107669256,0.864465057192506,155557.7429661805,38889.43574154512,5.4350000000000005,1.722365586240643,2.1089709552975324,2.122132314415434
60,Sc 15 Anacortes,All,7,8207.694,10221.665513633128,1172.5277142857142,1460.2379305190184,0.42504399997111564,287.7102162333042,24.537604760035276,33.09154396189295,43.638845720137816,0.9753524275187174,1053848.8709719745,150549.83871028206,1.7119999999999997,1.7176529340708204,3.0232501092573,3.2375838874269562
61,Sc 16 Outer Mount Vernon,All,5,3172.27539,2969.5464101804173,634.455078,593.9092820360835,-0.12690931274980263,-40.545795963916476,-6.390648821304962,33.49247714481521,48.71322878574641,0.9231799807140286,225770.03437498445,45154.00687499689,4.405,2.2397387386072696,3.097997846317471,3.1446333193574993
