,Type,Item,NumObs,TotCnt,TotMod,AvgCnt,AvgMod,Tstat,AvgErr,PctErr,PctRMSE,MAPE,CorrCoef,SumSqErr,MeanSqErr,Miles,kVMT,kVHT_FF,kVHT_CTime
0,Areawide,All,383,207554.9195732,236414.80950279805,541.9188500605744,618.8869358711991,1.5695872127005825,76.96808581062464,14.202880339375781,57.551147403015584,63.956404889432164,0.9132936282302401,37156932.339874014,97269.45638710474,112.120194760986,65.49286534423419,96.46124976318787,106.32817787199464
1,Freeways,All,9,25915.112399999998,30289.738242970197,2879.456933333333,3365.5264714411333,1.0050501737301174,486.0695381078003,16.880597604393195,29.73343100355656,20.255956426332148,0.8680365201997425,6597110.169468156,733012.2410520173,5.374999999999999,19.343359428023504,18.973833786196757,20.444016446117228
2,Non-Freeways,All,373,181578.5321732,206125.07125982785,486.8057162820375,552.6141320638816,1.674329541523195,65.80841578184408,13.51841475577848,58.79837533472929,65.01083930275092,0.8765670428982563,30559822.170405865,81929.81815122216,106.74519476098601,46.14950591621068,77.4874159769911,85.88416142587742
3,Urban,All,246,153194.16281500002,172286.35555116055,622.7404992479676,700.3510388258559,1.2742150915629864,77.61053957788829,12.462741651074909,54.88783153873607,69.13953482311317,0.8957433672032289,28740973.54219843,116833.22578129443,45.424566459077326,38.97067693848861,62.37057410288533,69.64540766670974
4,Rural,All,136,54299.4817582,64128.45395163747,399.2608952808824,471.53274964439316,0.8996444978859374,72.27185436351078,18.10141068602952,62.30538297442223,54.58103750939149,0.9466576477127385,8415958.797675591,61882.04998290876,66.69562830190867,26.522188405745574,34.09067566030253,36.6827702052849
5,Interstates,All,6,17763.258,19991.918849772737,2960.543,3331.986474962123,0.8163032546376342,371.44347496212276,12.546464447978725,25.984611111916685,18.458815957023553,0.6961440919900201,3550801.8709736457,591800.311828941,4.5169999999999995,15.796624832934379,14.909818234071171,16.147440362699918
6,Non-Interstate Freeway,All,3,8151.8544,10297.819393197457,2717.2848,3432.606464399152,0.5409834665001898,715.3216643991523,26.324869016275077,37.0843900236218,23.850237364949347,0.9984971372310355,3046308.2984945104,1015436.0994981701,0.8580000000000001,3.5467345950891267,4.064015552125586,4.296576083417309
7,Principal Arterial,All,16,22036.142547000003,26861.10884434176,1377.2589091875002,1678.81930277136,1.0425052894793487,301.5603935838599,21.895693799632948,41.47016998305242,28.034368109290632,0.8514923920900868,5219426.599338444,326214.16245865275,3.2569999999999997,5.868571334522259,9.103425004991317,10.567427448720585
8,Minor Arterial,All,138,91446.3346924,92767.77713687056,662.6545992202899,672.2302691077576,0.14763236220501444,9.575669887467711,1.4450469216896538,47.61154596583355,53.929439549270874,0.8294909260678154,13736563.129646972,99540.31253367371,25.04,15.940279514344802,28.728563887503064,32.23727270043676
9,Major Collector,All,143,51256.661568799995,59360.769169981955,358.43819278881114,415.11027391595775,1.1419344418582482,56.67208112714661,15.810837758725489,62.41440615621869,61.211734042423984,0.8968572074172108,7157053.7853890695,50049.32717055293,50.97300666467267,17.307003509327114,28.43559113748534,31.568091057323276
